,isocode,year,month,ons_armedconf12_pred_jut,ons_armedconf12_pred_top,ons_armedconf12_pred_aug
12928,IDN,2005,7,0.5518716960350786,0.5699412334783358,0.6552796834639154
12929,IND,2005,7,0.2957717515198163,0.2414295730824166,0.3429325392516238
12930,IRL,2005,7,0.0110084698616946,0.0808310230438257,0.019331652383944
12931,IRN,2005,7,0.1864804694783337,0.2816198692559669,0.2424928351627222
12932,IRQ,2005,7,0.9082274729753936,0.4734372840231116,0.861491466698613
12933,ISL,2005,7,0.003454370757662,0.0082891164192965,0.003431540990247
12934,ISR,2005,7,0.8848324263132376,0.4533585592629224,0.8407363724689915
12935,ITA,2005,7,0.0234756512007743,0.0767069256613465,0.0239866685702984
12936,JAM,2005,7,0.0796269359360258,0.0717202939131197,0.0811403784534156
12937,JOR,2005,7,0.0224748457009437,0.12510940490566,0.0392637454466104
12938,JPN,2005,7,0.0151977921323907,0.0393969733573725,0.0102387780472244
12939,KAZ,2005,7,0.0106716711294875,0.0709998533478872,0.0212607606074296
12940,KEN,2005,7,0.8435453855428381,0.5110348428120651,0.7962755313877575
12941,KGZ,2005,7,0.1051605323609907,0.3129985134705915,0.1478470798607085
12942,KHM,2005,7,0.1025726646199995,0.2851593037286205,0.0987546255007122
12943,KIR,2005,7,0.003454370757662,0.0346617500102796,0.015502221035074
12944,KNA,2005,7,0.003454370757662,0.0355682263970651,0.0157221906320421
12945,KOR,2005,7,0.0122556320595236,0.0476772250996009,0.0104093238268334
12946,KWT,2005,7,0.0462256961104132,0.0947245298217081,0.0521959977878652
12947,LAO,2005,7,0.1193011243775542,0.1633818628851422,0.1190194781549471
12948,LBN,2005,7,0.2353226415549252,0.439215649553235,0.2787504057763105
12949,LBR,2005,7,0.2175173154170953,0.3984602431481905,0.2061310381997977
12950,LBY,2005,7,0.0110167343186175,0.1766232268818846,0.0427602432322514
12951,LCA,2005,7,0.003454370757662,0.0241562709197173,0.0125966281766191
12953,LKA,2005,7,0.8638387595762794,0.4576979852385606,0.8508734773698646
12954,LSO,2005,7,0.050611220797492,0.0931321439569802,0.0554584926637115
12955,LTU,2005,7,0.0100605495722884,0.0242021892796378,0.0104659953368571
12956,LUX,2005,7,0.0048030878192293,0.0096711460871031,0.004881337011916
12957,LVA,2005,7,0.024174301165142,0.0185532342204244,0.0106771366427798
12958,MAR,2005,7,0.1229582942199322,0.2295753062938499,0.1188556516228957
12960,MDA,2005,7,0.0303143653526662,0.0896881629523013,0.0333136808336676
12961,MDG,2005,7,0.0980383556741691,0.1080429507943764,0.0762757717324637
12962,MDV,2005,7,0.003454370757662,0.0503492342978711,0.0136557243419465
12963,MEX,2005,7,0.4366773432164427,0.1320195370877196,0.3523887596504969
12964,MHL,2005,7,0.003454370757662,0.0258689737507598,0.0108097555120152
12965,MKD,2005,7,0.0790395973852937,0.1588608485873038,0.0859715761864024
12966,MLI,2005,7,0.4918193928362535,0.2459444746721473,0.4857790840794934
12967,MLT,2005,7,0.0048030878192293,0.0336869940740801,0.0144644035008644
12968,MMR,2005,7,0.9039353809080491,0.6787118587050021,0.890059383880994
12969,MNG,2005,7,0.0164976061364144,0.0474210606207702,0.0138747917078772
12970,MOZ,2005,7,0.1771238336393535,0.1844394439827298,0.1748016485153849
12971,MRT,2005,7,0.0259195951699805,0.4037718978811528,0.0766975225646285
12972,MUS,2005,7,0.0128570147167021,0.0491883695328058,0.0213188724391185
12973,MWI,2005,7,0.0115377648666908,0.1417073716199457,0.0448075066693687
12974,MYS,2005,7,0.020753758287036,0.2354771987330605,0.0291852953982362
12975,NAM,2005,7,0.0975562121968745,0.0384685736771378,0.0633863799869125
12976,NER,2005,7,0.1198252114645379,0.405767117678757,0.1457696671744025
12977,NGA,2005,7,0.7308973037102541,0.518653246304451,0.7532795775692405
12978,NIC,2005,7,0.0225236007636088,0.1073109406172121,0.0246365097349163
12979,NLD,2005,7,0.0241147014475838,0.0516078699034648,0.0183454434070979
12980,NOR,2005,7,0.0110084698616946,0.0452084673720511,0.0147515629765289
12981,NPL,2005,7,0.9303065505940824,0.5859301982920684,0.8997992790323543
12983,NZL,2005,7,0.0110084698616946,0.0354780227289851,0.0114997906361374
12984,OMN,2005,7,0.0248650791951211,0.0568928643984838,0.0269247695782397
12985,PAK,2005,7,0.3093587016094739,0.254748985766983,0.3325812009015106
12986,PAN,2005,7,0.0230367408257482,0.0154270743703416,0.0092633066778064
12987,PER,2005,7,0.0995095775711351,0.2082975880549943,0.1076397713808128
12988,PHL,2005,7,0.9045559505270028,0.5819244337719243,0.8730247689631965
12989,PLW,2005,7,0.003454370757662,0.0097296050749551,0.004134899378251
12990,PNG,2005,7,0.125061056146752,0.2764754410581602,0.1056380492430864
12991,POL,2005,7,0.0234756512007743,0.0718573773587118,0.0161729653248433
12992,PRK,2005,7,0.0126326178458538,0.0452453839627262,0.0129194416600435
12993,PRT,2005,7,0.0112466203263791,0.0174250754542006,0.0061017645878884
12994,PRY,2005,7,0.0229296390872068,0.0849007988661586,0.0280805053743708
12995,QAT,2005,7,0.0071438907830127,0.0269233653415821,0.0152333657226198
12996,ROU,2005,7,0.0243852342758904,0.0276316986197506,0.0126729606666172
12997,RUS,2005,7,0.8826400887875263,0.4038934152379575,0.7755442604397568
12998,RWA,2005,7,0.2984184119582934,0.4682573501906508,0.3118212453737386
12999,SAU,2005,7,0.3950278821603651,0.2715351645327747,0.4307877660516526
13000,SDN,2005,7,0.9398232410528672,0.67333834275092,0.9068080215608432
13001,SEN,2005,7,0.7710857787377405,0.3686770744130483,0.7533626839422923
13002,SGP,2005,7,0.0110084698616946,0.0400831492439946,0.0127826414878523
13003,SLB,2005,7,0.0151262634697335,0.079429072540889,0.0346792753869467
13004,SLE,2005,7,0.0648512498642452,0.3781523192232894,0.1193462931815197
13005,SLV,2005,7,0.0208515508095644,0.0824158029988818,0.0205781365916683
13007,SOM,2005,7,0.8900241677626104,0.6450974927938622,0.8757464930938911
13008,STP,2005,7,0.003454370757662,0.0374244560140145,0.019980761260006
13009,SUR,2005,7,0.0138563624770729,0.057304676336289,0.0228956230429888
13010,SVK,2005,7,0.0153868931451444,0.0250649798916271,0.0091982291560518
13011,SVN,2005,7,0.0153576148595465,0.0309227368405701,0.0186625945452899
13012,SWE,2005,7,0.0110243530458372,0.047597514291479,0.0139610302913151
13013,SWZ,2005,7,0.0150803570813819,0.0629852515539755,0.0249107237269438
13014,SYC,2005,7,0.003454370757662,0.0276645642583723,0.0112098207653658
13015,SYR,2005,7,0.1772321329178609,0.3147491131927152,0.1837171453307691
13016,TCD,2005,7,0.3128558524043737,0.4412034461420962,0.2612958821242074
13017,TGO,2005,7,0.7507309679376687,0.3324257618032616,0.6897069534470499
13018,THA,2005,7,0.6843947511058133,0.4302437550047008,0.7059241609812231
13019,TJK,2005,7,0.1979327293285421,0.2323017110148274,0.2798968274902336
13020,TKM,2005,7,0.0100502560092093,0.121338705200439,0.035927252601718
13021,TLS,2005,7,0.0260650964678427,0.16291353122108,0.0455817144274572
13022,TON,2005,7,0.003454370757662,0.0216778546460796,0.0105353519017312
13023,TTO,2005,7,0.0224766555953836,0.0125243713040606,0.0108367797295597
13024,TUN,2005,7,0.1081218547696597,0.1885672572715068,0.0910000315325731
13025,TUR,2005,7,0.7734927752831324,0.2757236369391161,0.6978936598000044
13027,TWN,2005,7,0.0126326178458538,0.0300080434793059,0.0086757927486409
13028,TZA,2005,7,0.1126958624699193,0.2867440468647174,0.1100994835410412
13029,UGA,2005,7,0.925513809071723,0.6006159845417739,0.8851588305583732
13030,UKR,2005,7,0.0113911022780967,0.1017600771527784,0.0177054442963562
13031,URY,2005,7,0.0110652750526807,0.0290178510595828,0.0121402825473934
13032,USA,2005,7,0.116245393080949,0.1869938177390177,0.0949585598100473
13033,UZB,2005,7,0.2636600567767072,0.6077162935097603,0.2773236520391136
13034,VCT,2005,7,0.003454370757662,0.0359503748439931,0.011939142862473
13035,VEN,2005,7,0.2362700799524947,0.0830634097907874,0.2359501797364495
13036,VNM,2005,7,0.0124429217347998,0.0570585057071285,0.0107832154325209
13037,VUT,2005,7,0.003454370757662,0.0162516202850901,0.0083001510430401
13038,WSM,2005,7,0.003454370757662,0.0137210527670426,0.0086171357795003
13040,YEM,2005,7,0.3124678282832813,0.1974872978974972,0.3661387682542801
13041,ZAF,2005,7,0.0629718247142226,0.0691302701046654,0.0455640589264408
13042,ZMB,2005,7,0.1137935789741738,0.1691216850407979,0.0793284493018885
13043,ZWE,2005,7,0.0720453996036756,0.1904652367277044,0.0731904366255168
13044,AFG,2005,8,0.9402050676018732,0.4917378912920172,0.8525955465283405
13045,AGO,2005,8,0.4886196796523114,0.2682483454311905,0.5263182427988213
13046,ALB,2005,8,0.1006489814745612,0.1257345209611168,0.0771574488171994
13048,ARE,2005,8,0.0111707231748668,0.0738536907072084,0.023235415184082
13049,ARG,2005,8,0.0364462756753863,0.0817902322695138,0.0171990055933093
13050,ARM,2005,8,0.2243216380861537,0.071149318630978,0.2786716083891801
13051,ATG,2005,8,0.0074413286596306,0.006849245270924,0.0062321107216717
13052,AUS,2005,8,0.0131332906183368,0.062141519129844,0.017849366723059
13053,AUT,2005,8,0.0110476496260988,0.0804950776636894,0.0185875870568535
13054,AZE,2005,8,0.5069050175143093,0.2593945845217419,0.5515117929894255
13055,BDI,2005,8,0.8951899493007162,0.5617258787732152,0.8633366113507818
13056,BEL,2005,8,0.0111101355453986,0.1015202585971543,0.0227754034112088
13057,BEN,2005,8,0.0110476496260988,0.4350146164295803,0.0742736045151333
13058,BFA,2005,8,0.0237197274468603,0.1845212080313717,0.048091988548482
13059,BGD,2005,8,0.1156907821103249,0.3198215977002607,0.1997051380454762
13060,BGR,2005,8,0.011113009103223,0.1629756975404247,0.0303418630854373
13061,BHR,2005,8,0.0071039880701204,0.0414441703175012,0.0213132174022175
13062,BHS,2005,8,0.0082134537800433,0.023534991641464,0.017506325913975
13063,BIH,2005,8,0.0266421039946734,0.1835645392031815,0.0756778740388227
13064,BLR,2005,8,0.0099959645457682,0.1251064214149836,0.0385063203883052
13065,BLZ,2005,8,0.0031729890070875,0.0229165917958472,0.0151458220680902
13066,BOL,2005,8,0.1000181491764509,0.1435880680188556,0.0652726884230165
13067,BRA,2005,8,0.1143114520237688,0.0584813151873705,0.1062243820792395
13068,BRB,2005,8,0.0031729890070875,0.016884386829251,0.0083263211018461
13069,BRN,2005,8,0.0067656361995934,0.0719752949123362,0.0293060327439758
13070,BTN,2005,8,0.0344301718584754,0.0778598242968938,0.0401377141586334
13071,BWA,2005,8,0.0269255780327128,0.0475103665432742,0.0333053131274007
13072,CAF,2005,8,0.5327447133649718,0.3648839118879755,0.579763794241156
13073,CAN,2005,8,0.0656140595299018,0.0426915404771567,0.0408434486419366
13074,CHE,2005,8,0.0112228992131131,0.0246684897115202,0.0076492013969863
13075,CHL,2005,8,0.0121584664403912,0.0591059872583427,0.0142694042597463
13076,CHN,2005,8,0.0292487008181423,0.0768959328934661,0.0179556808410751
13077,CIV,2005,8,0.8715000249374832,0.6145745352208907,0.8453452847697345
13078,CMR,2005,8,0.0806179422682684,0.3298004422528144,0.1051781015661328
13079,COD,2005,8,0.9057701128350232,0.7537046423591662,0.8919139150480642
13080,COG,2005,8,0.6563565525360907,0.543276613133409,0.6582442874968034
13081,COL,2005,8,0.9306188753323528,0.4385213278337518,0.8440479844243028
13082,COM,2005,8,0.0525565877194336,0.1197618005168131,0.0658913659521283
13083,CPV,2005,8,0.0048017352731632,0.0320753087627428,0.0150549263034685
13084,CRI,2005,8,0.0111707231748668,0.0155342698846419,0.0076028456512013
13085,CUB,2005,8,0.0118699606941322,0.0852050751512839,0.0249167561324662
13086,CYP,2005,8,0.0130771808539197,0.0202996875260761,0.0108424090582527
13087,CZE,2005,8,0.0150757369604004,0.0323637127530119,0.0089908612411852
13088,DEU,2005,8,0.0236340136389188,0.029589100591211,0.01213194857398
13089,DJI,2005,8,0.0844483468056076,0.1152963440158425,0.0622182742077808
13090,DMA,2005,8,0.0031729890070875,0.0115208562938568,0.0066369803719546
13091,DNK,2005,8,0.0111805832806234,0.0528707489579979,0.0128884508683622
13092,DOM,2005,8,0.0110476496260988,0.1241216058578404,0.0292505907728865
13093,DZA,2005,8,0.9201811803277706,0.2806742152099858,0.7974251092158925
13094,ECU,2005,8,0.093691048346945,0.1396467087378507,0.093045274062232
13095,EGY,2005,8,0.5132215905834747,0.3090216658255032,0.5264638587710478
13096,ERI,2005,8,0.1297396773463232,0.3365007398946971,0.1748757805747704
13097,ESP,2005,8,0.0987566710971164,0.1223590846703488,0.0966728485690791
13098,EST,2005,8,0.0115714788758599,0.0367737866870904,0.0175282801898074
13099,ETH,2005,8,0.8236661670212655,0.6001070367682646,0.8149890340511027
13100,FIN,2005,8,0.0111620875962831,0.0242583795781732,0.0103144737579199
13101,FJI,2005,8,0.0132689225408895,0.0829066294704928,0.0302186089069175
13102,FRA,2005,8,0.0255634894879416,0.0266296686315862,0.0099546701626781
13104,GAB,2005,8,0.0132983331627415,0.0896291421272484,0.0541109434586567
13105,GBR,2005,8,0.4215014216561257,0.1578485987326568,0.3686624442967902
13106,GEO,2005,8,0.2734216349768213,0.1737191396065145,0.267788781681297
13107,GHA,2005,8,0.102648435189506,0.194705436085862,0.0934254204760666
13108,GIN,2005,8,0.1009842023583826,0.3789878409787121,0.1387637991133839
13109,GMB,2005,8,0.5031743436792683,0.1734839429062271,0.5573947392238139
13110,GNB,2005,8,0.0597775430176876,0.1469821474672198,0.0929098093109353
13111,GNQ,2005,8,0.0071039880701204,0.0418534815752735,0.0148575127522111
13112,GRC,2005,8,0.0111247516201809,0.0471121227764346,0.0098311162520075
13113,GRD,2005,8,0.0031729890070875,0.0240646020259564,0.0148788443021401
13114,GTM,2005,8,0.5375064102905284,0.1495193582017637,0.5311526035113707
13115,GUY,2005,8,0.0132329360447401,0.0220076071123768,0.0152085675681634
13116,HND,2005,8,0.3854564966031271,0.1940494235350299,0.369630518439976
13117,HRV,2005,8,0.0245686742727939,0.0536972095475719,0.0433436034922547
13118,HTI,2005,8,0.7491718571538565,0.521943915521459,0.7632274402100805
13119,HUN,2005,8,0.0111101355453986,0.0207462568849875,0.0078738745161362
13120,IDN,2005,8,0.5073593639490244,0.5781244262083728,0.6037434287001696
13121,IND,2005,8,0.2831302086645064,0.2357575493741647,0.3156237886687472
13122,IRL,2005,8,0.0111707231748668,0.0957610881519912,0.0223882368010345
13123,IRN,2005,8,0.1931401141327462,0.2772254379774406,0.2531861777152773
13124,IRQ,2005,8,0.914962591966238,0.4638781800456476,0.8458966020037203
13125,ISL,2005,8,0.0031729890070875,0.0090546855387231,0.0039951507822726
13126,ISR,2005,8,0.8786878324514595,0.4656485948717501,0.8295289252261906
13127,ITA,2005,8,0.0243253118004681,0.066610821423198,0.0236046222984465
13128,JAM,2005,8,0.0732349178951499,0.0788078938338559,0.0842497832993687
13129,JOR,2005,8,0.0224548945409892,0.1089086992686304,0.0392002230520466
13130,JPN,2005,8,0.0167774944263568,0.0465373167683987,0.0114404499839667
13131,KAZ,2005,8,0.0107652171628027,0.0793065482070096,0.0176360357296776
13132,KEN,2005,8,0.8294370772212609,0.4123092921720666,0.7678378515911966
13133,KGZ,2005,8,0.0993336482391757,0.3440873073256295,0.1404414791442641
13134,KHM,2005,8,0.106086163225652,0.2771059738185182,0.0912832628848105
13135,KIR,2005,8,0.0031729890070875,0.0362028562540115,0.0162551194285722
13136,KNA,2005,8,0.0031729890070875,0.0334060236398317,0.0155622515812916
13137,KOR,2005,8,0.0133385899225883,0.0496425407361627,0.0112313780937183
13138,KWT,2005,8,0.0428718564861464,0.0746981012055852,0.0494382500180382
13139,LAO,2005,8,0.1102901995959925,0.1605833395246633,0.1033042093866615
13140,LBN,2005,8,0.1943411413049989,0.4213345789433265,0.223465836735718
13141,LBR,2005,8,0.2126665189078584,0.2592980814962439,0.1690892142409974
13142,LBY,2005,8,0.0111544204941919,0.1641754992346614,0.0399985287545579
13143,LCA,2005,8,0.0031729890070875,0.019672721751217,0.009858440538496
13145,LKA,2005,8,0.8323167346951876,0.5500747513387816,0.8146670514955019
13146,LSO,2005,8,0.0557961059915179,0.0839997499268044,0.0531334120623077
13147,LTU,2005,8,0.0099190360623865,0.0228823692137982,0.0129420628915737
13148,LUX,2005,8,0.0048017352731632,0.0075394437792158,0.0048770781286655
13149,LVA,2005,8,0.0244213680073836,0.0212959915636278,0.0147180852287668
13150,MAR,2005,8,0.1240067819648486,0.247436459960432,0.1210136222471883
13152,MDA,2005,8,0.0299769321185152,0.0947950044417768,0.0408634010320518
13153,MDG,2005,8,0.0909774408088735,0.1296997920694601,0.0782977558836909
13154,MDV,2005,8,0.0031729890070875,0.0852605183847139,0.024633016849599
13155,MEX,2005,8,0.2917743703504977,0.1440044938257919,0.2285183056069453
13156,MHL,2005,8,0.0031729890070875,0.0224981831895867,0.0116120217606827
13157,MKD,2005,8,0.0723653892091942,0.1557459835499702,0.0857788196991463
13158,MLI,2005,8,0.4737070688852307,0.2214194695448501,0.4668525205104113
13159,MLT,2005,8,0.0048017352731632,0.0276088925871082,0.0125191986650196
13160,MMR,2005,8,0.9116427711985458,0.668285884344558,0.8952917926124683
13161,MNG,2005,8,0.0179318654083452,0.0505948231733959,0.0158490959618308
13162,MOZ,2005,8,0.1753111214325755,0.185252209263282,0.1882213083317821
13163,MRT,2005,8,0.0256152403902014,0.4887583471902995,0.0930871017683231
13164,MUS,2005,8,0.0132111959907678,0.0458945089896764,0.020762169267247
13165,MWI,2005,8,0.0118699606941322,0.1512489511689945,0.0486876090377244
13166,MYS,2005,8,0.0226393148763139,0.2369795092585059,0.0349293159129165
13167,NAM,2005,8,0.0840934188157582,0.0503875758923297,0.0717335478344777
13168,NER,2005,8,0.1205667162079811,0.2577094328460656,0.1393055626989295
13169,NGA,2005,8,0.709083630314543,0.5606402747850694,0.7407608312106702
13170,NIC,2005,8,0.0226406522202742,0.0892426986415461,0.0225515661042888
13171,NLD,2005,8,0.0241736570618473,0.0489472033557958,0.0200998630215483
13172,NOR,2005,8,0.0111707231748668,0.0713772586405666,0.0184552408773821
13173,NPL,2005,8,0.932869689778376,0.5961549929813466,0.897823613562952
13175,NZL,2005,8,0.0111707231748668,0.0343897894656272,0.0118529563251271
13176,OMN,2005,8,0.025774578090283,0.081198253470414,0.0279097915779402
13177,PAK,2005,8,0.3059980297351444,0.2607140224175132,0.3250921026564123
13178,PAN,2005,8,0.0236293467192255,0.014659691169877,0.0107316494750488
13179,PER,2005,8,0.0911434426555799,0.2261873825219283,0.1018512074822811
13180,PHL,2005,8,0.900933602395556,0.5777878696215512,0.8675906316282103
13181,PLW,2005,8,0.0031729890070875,0.0099524010364949,0.0055506640278405
13182,PNG,2005,8,0.1128985823775796,0.268431995063992,0.1075115753204586
13183,POL,2005,8,0.0243253118004681,0.075780257397546,0.0160425114430177
13184,PRK,2005,8,0.0132189949161658,0.0484517357063512,0.0110671841031248
13185,PRT,2005,8,0.0111101355453986,0.0225751048432047,0.0073435762072784
13186,PRY,2005,8,0.0235017762435402,0.1152102084514563,0.0262145462680458
13187,QAT,2005,8,0.0071039880701204,0.0253473853978668,0.013694183956764
13188,ROU,2005,8,0.0248991962202142,0.0317975505151924,0.0127959585315674
13189,RUS,2005,8,0.8785927676719393,0.4016286460092225,0.7756880251354868
13190,RWA,2005,8,0.2955264328253736,0.4889723022810264,0.2921719904549087
13191,SAU,2005,8,0.3847456967461667,0.2635945317179203,0.4251449487397365
13192,SDN,2005,8,0.9420670790611588,0.702559107015969,0.909786424764712
13193,SEN,2005,8,0.7487563379776995,0.3463057791356351,0.745134120494325
13194,SGP,2005,8,0.0111707231748668,0.0444070878965996,0.0128040891597681
13195,SLB,2005,8,0.0133790607085119,0.0642210864563012,0.0328169748702909
13196,SLE,2005,8,0.0651126908619852,0.2242651385223184,0.1143887867734053
13197,SLV,2005,8,0.0205475081223245,0.0658059561962871,0.0212549287367923
13199,SOM,2005,8,0.8849588957139093,0.648768336793595,0.8705638556479794
13200,STP,2005,8,0.0031729890070875,0.0435347285218047,0.0246933567293406
13201,SUR,2005,8,0.013239427565101,0.0667541387395131,0.0226322077024714
13202,SVK,2005,8,0.0148121221021238,0.035539257589474,0.0130134965179329
13203,SVN,2005,8,0.0174255453824394,0.0340118236356812,0.0177162613756535
13204,SWE,2005,8,0.0110476496260988,0.0481708180415082,0.0164525715310058
13205,SWZ,2005,8,0.0152196443509025,0.0639537503455461,0.0250813936527361
13206,SYC,2005,8,0.0031729890070875,0.0360311005870834,0.0119526056954913
13207,SYR,2005,8,0.1811762371392451,0.2831781072967991,0.1629078532085868
13208,TCD,2005,8,0.3013987783184387,0.3868589687412438,0.2382747505290753
13209,TGO,2005,8,0.6692880581741303,0.3378661221815359,0.6408560535069441
13210,THA,2005,8,0.7026966109812561,0.432567607198208,0.7172837507329757
13211,TJK,2005,8,0.1845898608784007,0.2266406017366379,0.2406806774409666
13212,TKM,2005,8,0.0098622835757992,0.0860928027059022,0.0299154276747987
13213,TLS,2005,8,0.0274069778094068,0.1443536187859148,0.0402327039561053
13214,TON,2005,8,0.0031729890070875,0.0355585899875652,0.0134482863800118
13215,TTO,2005,8,0.023118022617621,0.0143477975235055,0.0110082168173084
13216,TUN,2005,8,0.1013155681810139,0.2172770085324396,0.1014379073671845
13217,TUR,2005,8,0.7706333538774744,0.288421139698763,0.6901427292948025
13219,TWN,2005,8,0.0132189949161658,0.0298130977577652,0.008790007890403
13220,TZA,2005,8,0.1107061870006025,0.2894515086403879,0.1086269422026777
13221,UGA,2005,8,0.9286973481170604,0.5994200004678223,0.8873619674096873
13222,UKR,2005,8,0.0121515513744448,0.0839262341506946,0.0155713790531255
13223,URY,2005,8,0.0113913177345962,0.0271324567320638,0.0130787157732439
13224,USA,2005,8,0.1155790383997001,0.1894614196262983,0.0919799018788013
13225,UZB,2005,8,0.2180581378357213,0.6440678544174492,0.2497080502154046
13226,VCT,2005,8,0.0031729890070875,0.0377784264422932,0.0122940751518008
13227,VEN,2005,8,0.2143863212736006,0.1000972502322194,0.2477530223084779
13228,VNM,2005,8,0.013831951288723,0.0650855071488923,0.011234103080074
13229,VUT,2005,8,0.0031729890070875,0.0139285669703782,0.0073123909269177
13230,WSM,2005,8,0.0031729890070875,0.0396813271214648,0.0129150185590066
13232,YEM,2005,8,0.2951207810810047,0.1956397990011254,0.3598978858494651
13233,ZAF,2005,8,0.0671986048115783,0.0703700132030234,0.0458047131951802
13234,ZMB,2005,8,0.1117823731399879,0.1805572303417022,0.0793841358567299
13235,ZWE,2005,8,0.0665288293628923,0.1680785340362404,0.0782712646344801
13236,AFG,2005,9,0.9386786786030914,0.563330306811473,0.8582982674467462
13237,AGO,2005,9,0.4839967066199602,0.3601289553324282,0.5447887233471861
13238,ALB,2005,9,0.0970240999057578,0.1479993493024178,0.0767925975204234
13240,ARE,2005,9,0.0104808459474117,0.0686074283119584,0.0253067283958737
13241,ARG,2005,9,0.0343471373422528,0.0834207860934269,0.0173991650656543
13242,ARM,2005,9,0.2189802025977436,0.0707911488226308,0.2781146410284582
13243,ATG,2005,9,0.0090035079401697,0.0073836878499469,0.0049510282119162
13244,AUS,2005,9,0.012004016512314,0.0563686264183617,0.0142335115716205
13245,AUT,2005,9,0.0104512415673488,0.0520967492647295,0.0147467057381334
13246,AZE,2005,9,0.5030127644006842,0.2409699685973541,0.5548372301123156
13247,BDI,2005,9,0.8912060031245281,0.549792070871801,0.8586343386091511
13248,BEL,2005,9,0.0105536383173904,0.0651676680988268,0.017124212236835
13249,BEN,2005,9,0.0104512415673488,0.4207267300683531,0.0774143980594696
13250,BFA,2005,9,0.0230893354197439,0.2089727885412699,0.0457233544838164
13251,BGD,2005,9,0.1115628524749296,0.3304643015130926,0.1980625406687346
13252,BGR,2005,9,0.0104818606125908,0.1514286309971289,0.0254082488004827
13253,BHR,2005,9,0.0076411621138455,0.0380992669357026,0.0180310721397801
13254,BHS,2005,9,0.0075661032448112,0.0301580079263281,0.0186736919709814
13255,BIH,2005,9,0.026287467909747,0.1884774556766496,0.075916402916107
13256,BLR,2005,9,0.009754273905939,0.1243671335137964,0.0391893082867394
13257,BLZ,2005,9,0.0039880449429347,0.0239128643074444,0.0091343882613897
13258,BOL,2005,9,0.0982505028983628,0.1413420148782487,0.0649321563008044
13259,BRA,2005,9,0.1146479023736797,0.0569283230345383,0.1024424877999539
13260,BRB,2005,9,0.0039880449429347,0.014724249336647,0.0067924980160994
13261,BRN,2005,9,0.006698850518815,0.0629011723293808,0.024614952464037
13262,BTN,2005,9,0.0341482606660345,0.0827797660284128,0.0396036653711462
13263,BWA,2005,9,0.0261337585430746,0.0503864252695729,0.0353468820467253
13264,CAF,2005,9,0.5339654883406909,0.3460117948317045,0.5468720779152259
13265,CAN,2005,9,0.0689867452709832,0.0315319853962137,0.0381708327968312
13266,CHE,2005,9,0.0104818606125908,0.0230829137300413,0.0071554716548452
13267,CHL,2005,9,0.0112343743737788,0.0607610505419321,0.0146602446899384
13268,CHN,2005,9,0.0271749292240314,0.0742765657244347,0.0164006167016058
13269,CIV,2005,9,0.8464291991950974,0.5810943481603104,0.8133192687588918
13270,CMR,2005,9,0.0865633201835731,0.3133724453785831,0.0994817277249278
13271,COD,2005,9,0.9152952039914636,0.7512292658113447,0.9001528420442556
13272,COG,2005,9,0.6267934909857011,0.5495236177828421,0.6370087019723749
13273,COL,2005,9,0.9280027768662552,0.4341458089815048,0.8383346786825023
13274,COM,2005,9,0.0510654753934997,0.1112125896577172,0.0675980178167147
13275,CPV,2005,9,0.0053266936710014,0.032973969551357,0.0145782903154484
13276,CRI,2005,9,0.0104808459474117,0.0197009359411029,0.0073013067889632
13277,CUB,2005,9,0.0107731746287842,0.0787287061512431,0.0223234352532576
13278,CYP,2005,9,0.0126990010534947,0.0263371572246393,0.0106738620204137
13279,CZE,2005,9,0.0150728323451811,0.0267206022705098,0.0078743954739201
13280,DEU,2005,9,0.0230912301466591,0.0284218904022761,0.0108158191631627
13281,DJI,2005,9,0.0745716508755889,0.1196394555868182,0.0647313562080056
13282,DMA,2005,9,0.0039880449429347,0.0113366129064284,0.0052373820482241
13283,DNK,2005,9,0.0104808459474117,0.0464326632264207,0.0125124411191493
13284,DOM,2005,9,0.0104512415673488,0.1332212877973556,0.0304617555948653
13285,DZA,2005,9,0.9182061064797348,0.3198254773934829,0.8177089649909766
13286,ECU,2005,9,0.0989945858561094,0.1427574709842543,0.0855721783925528
13287,EGY,2005,9,0.5041205024584888,0.3597648628745058,0.5088711119618099
13288,ERI,2005,9,0.1082575338516284,0.3936505347017057,0.1718322913254663
13289,ESP,2005,9,0.095034922216248,0.1434918504980763,0.0967966899747128
13290,EST,2005,9,0.0110881771063789,0.0288188853458582,0.012885205519151
13291,ETH,2005,9,0.8120144375518562,0.5336426575603188,0.8155694308411772
13292,FIN,2005,9,0.0104808459474117,0.0145711850843093,0.0067286718081846
13293,FJI,2005,9,0.0145541321769803,0.0823145746962041,0.0287563570142784
13294,FRA,2005,9,0.0239929602908785,0.0269436121081069,0.0104248996650005
13296,GAB,2005,9,0.0126951182475903,0.0840118802445368,0.055380656530538
13297,GBR,2005,9,0.418984971807836,0.1905088522908671,0.3662078154029526
13298,GEO,2005,9,0.1474998008999955,0.1648802406955049,0.1566809539876062
13299,GHA,2005,9,0.103029590246055,0.2415257057017353,0.0926374519075722
13300,GIN,2005,9,0.0840141561814878,0.3615160347533215,0.1254540641817254
13301,GMB,2005,9,0.4782855885102248,0.1471427440865586,0.4973603989766738
13302,GNB,2005,9,0.0572895328673611,0.1441579956208772,0.0965329276794435
13303,GNQ,2005,9,0.007485603034868,0.0450522201452521,0.0240908712880841
