,date,trends_index,keyword,region
84,2011-01-01,0,Swiss Franc,AL
85,2011-02-01,0,Swiss Franc,AL
86,2011-03-01,0,Swiss Franc,AL
87,2011-04-01,2,Swiss Franc,AL
88,2011-05-01,0,Swiss Franc,AL
89,2011-06-01,0,Swiss Franc,AL
90,2011-07-01,0,Swiss Franc,AL
91,2011-08-01,0,Swiss Franc,AL
92,2011-09-01,0,Swiss Franc,AL
93,2011-10-01,0,Swiss Franc,AL
94,2011-11-01,1,Swiss Franc,AL
95,2011-12-01,0,Swiss Franc,AL
96,2012-01-01,0,Swiss Franc,AL
97,2012-02-01,0,Swiss Franc,AL
98,2012-03-01,0,Swiss Franc,AL
99,2012-04-01,0,Swiss Franc,AL
100,2012-05-01,0,Swiss Franc,AL
101,2012-06-01,0,Swiss Franc,AL
102,2012-07-01,0,Swiss Franc,AL
103,2012-08-01,0,Swiss Franc,AL
104,2012-09-01,1,Swiss Franc,AL
105,2012-10-01,0,Swiss Franc,AL
106,2012-11-01,0,Swiss Franc,AL
107,2012-12-01,0,Swiss Franc,AL
108,2013-01-01,0,Swiss Franc,AL
109,2013-02-01,0,Swiss Franc,AL
110,2013-03-01,0,Swiss Franc,AL
111,2013-04-01,0,Swiss Franc,AL
112,2013-05-01,0,Swiss Franc,AL
113,2013-06-01,0,Swiss Franc,AL
114,2013-07-01,0,Swiss Franc,AL
115,2013-08-01,0,Swiss Franc,AL
116,2013-09-01,0,Swiss Franc,AL
117,2013-10-01,0,Swiss Franc,AL
118,2013-11-01,0,Swiss Franc,AL
119,2013-12-01,0,Swiss Franc,AL
120,2014-01-01,0,Swiss Franc,AL
121,2014-02-01,0,Swiss Franc,AL
122,2014-03-01,0,Swiss Franc,AL
123,2014-04-01,0,Swiss Franc,AL
124,2014-05-01,0,Swiss Franc,AL
125,2014-06-01,0,Swiss Franc,AL
126,2014-07-01,0,Swiss Franc,AL
127,2014-08-01,0,Swiss Franc,AL
128,2014-09-01,0,Swiss Franc,AL
129,2014-10-01,0,Swiss Franc,AL
130,2014-11-01,0,Swiss Franc,AL
131,2014-12-01,0,Swiss Franc,AL
132,2015-01-01,0,Swiss Franc,AL
133,2015-02-01,0,Swiss Franc,AL
134,2015-03-01,0,Swiss Franc,AL
135,2015-04-01,0,Swiss Franc,AL
136,2015-05-01,0,Swiss Franc,AL
137,2015-06-01,0,Swiss Franc,AL
138,2015-07-01,0,Swiss Franc,AL
139,2015-08-01,0,Swiss Franc,AL
140,2015-09-01,0,Swiss Franc,AL
141,2015-10-01,0,Swiss Franc,AL
142,2015-11-01,0,Swiss Franc,AL
143,2015-12-01,0,Swiss Franc,AL
144,2016-01-01,0,Swiss Franc,AL
145,2016-02-01,0,Swiss Franc,AL
146,2016-03-01,0,Swiss Franc,AL
147,2016-04-01,0,Swiss Franc,AL
148,2016-05-01,0,Swiss Franc,AL
149,2016-06-01,0,Swiss Franc,AL
150,2016-07-01,0,Swiss Franc,AL
151,2016-08-01,1,Swiss Franc,AL
152,2016-09-01,0,Swiss Franc,AL
153,2016-10-01,0,Swiss Franc,AL
154,2016-11-01,0,Swiss Franc,AL
155,2016-12-01,0,Swiss Franc,AL
156,2017-01-01,0,Swiss Franc,AL
157,2017-02-01,0,Swiss Franc,AL
158,2017-03-01,0,Swiss Franc,AL
159,2017-04-01,0,Swiss Franc,AL
160,2017-05-01,0,Swiss Franc,AL
161,2017-06-01,0,Swiss Franc,AL
162,2017-07-01,0,Swiss Franc,AL
163,2017-08-01,0,Swiss Franc,AL
164,2017-09-01,0,Swiss Franc,AL
165,2017-10-01,0,Swiss Franc,AL
166,2017-11-01,0,Swiss Franc,AL
167,2017-12-01,0,Swiss Franc,AL
168,2018-01-01,0,Swiss Franc,AL
169,2018-02-01,0,Swiss Franc,AL
170,2018-03-01,0,Swiss Franc,AL
171,2018-04-01,0,Swiss Franc,AL
172,2018-05-01,0,Swiss Franc,AL
173,2018-06-01,0,Swiss Franc,AL
174,2018-07-01,0,Swiss Franc,AL
175,2018-08-01,0,Swiss Franc,AL
176,2018-09-01,0,Swiss Franc,AL
177,2018-10-01,0,Swiss Franc,AL
178,2018-11-01,0,Swiss Franc,AL
179,2018-12-01,0,Swiss Franc,AL
180,2019-01-01,0,Swiss Franc,AL
181,2019-02-01,0,Swiss Franc,AL
182,2019-03-01,0,Swiss Franc,AL
183,2019-04-01,0,Swiss Franc,AL
184,2019-05-01,0,Swiss Franc,AL
185,2019-06-01,0,Swiss Franc,AL
186,2019-07-01,0,Swiss Franc,AL
187,2019-08-01,0,Swiss Franc,AL
188,2019-09-01,0,Swiss Franc,AL
189,2019-10-01,0,Swiss Franc,AL
190,2019-11-01,0,Swiss Franc,AL
191,2019-12-01,0,Swiss Franc,AL
192,2020-01-01,0,Swiss Franc,AL
193,2020-02-01,0,Swiss Franc,AL
194,2020-03-01,0,Swiss Franc,AL
195,2020-04-01,0,Swiss Franc,AL
196,2020-05-01,0,Swiss Franc,AL
197,2020-06-01,0,Swiss Franc,AL
198,2020-07-01,0,Swiss Franc,AL
199,2020-08-01,0,Swiss Franc,AL
200,2020-09-01,0,Swiss Franc,AL
201,2020-10-01,0,Swiss Franc,AL
202,2020-11-01,0,Swiss Franc,AL
203,2020-12-01,0,Swiss Franc,AL
204,2021-01-01,0,Swiss Franc,AL
205,2021-02-01,0,Swiss Franc,AL
206,2021-03-01,0,Swiss Franc,AL
207,2021-04-01,0,Swiss Franc,AL
208,2021-05-01,0,Swiss Franc,AL
209,2021-06-01,0,Swiss Franc,AL
210,2021-07-01,0,Swiss Franc,AL
211,2021-08-01,0,Swiss Franc,AL
212,2021-09-01,0,Swiss Franc,AL
213,2021-10-01,0,Swiss Franc,AL
214,2021-11-01,0,Swiss Franc,AL
215,2021-12-01,0,Swiss Franc,AL
216,2022-01-01,0,Swiss Franc,AL
217,2022-02-01,0,Swiss Franc,AL
218,2022-03-01,0,Swiss Franc,AL
219,2022-04-01,0,Swiss Franc,AL
220,2022-05-01,1,Swiss Franc,AL
221,2022-06-01,0,Swiss Franc,AL
222,2022-07-01,0,Swiss Franc,AL
223,2022-08-01,0,Swiss Franc,AL
224,2022-09-01,0,Swiss Franc,AL
225,2022-10-01,0,Swiss Franc,AL
226,2022-11-01,0,Swiss Franc,AL
227,2022-12-01,0,Swiss Franc,AL
228,2023-01-01,0,Swiss Franc,AL
229,2023-02-01,0,Swiss Franc,AL
230,2023-03-01,0,Swiss Franc,AL
231,2023-04-01,0,Swiss Franc,AL
232,2023-05-01,0,Swiss Franc,AL
0,2004-01-01,0,Swiss Franc,AR
1,2004-02-01,0,Swiss Franc,AR
2,2004-03-01,0,Swiss Franc,AR
3,2004-04-01,0,Swiss Franc,AR
4,2004-05-01,0,Swiss Franc,AR
5,2004-06-01,0,Swiss Franc,AR
6,2004-07-01,0,Swiss Franc,AR
7,2004-08-01,0,Swiss Franc,AR
8,2004-09-01,0,Swiss Franc,AR
9,2004-10-01,0,Swiss Franc,AR
10,2004-11-01,100,Swiss Franc,AR
11,2004-12-01,0,Swiss Franc,AR
12,2005-01-01,0,Swiss Franc,AR
13,2005-02-01,0,Swiss Franc,AR
14,2005-03-01,0,Swiss Franc,AR
15,2005-04-01,0,Swiss Franc,AR
16,2005-05-01,0,Swiss Franc,AR
17,2005-06-01,14,Swiss Franc,AR
18,2005-07-01,0,Swiss Franc,AR
19,2005-08-01,47,Swiss Franc,AR
20,2005-09-01,0,Swiss Franc,AR
21,2005-10-01,0,Swiss Franc,AR
22,2005-11-01,38,Swiss Franc,AR
23,2005-12-01,0,Swiss Franc,AR
24,2006-01-01,0,Swiss Franc,AR
25,2006-02-01,26,Swiss Franc,AR
26,2006-03-01,0,Swiss Franc,AR
27,2006-04-01,0,Swiss Franc,AR
28,2006-05-01,11,Swiss Franc,AR
29,2006-06-01,0,Swiss Franc,AR
30,2006-07-01,0,Swiss Franc,AR
31,2006-08-01,0,Swiss Franc,AR
32,2006-09-01,0,Swiss Franc,AR
33,2006-10-01,0,Swiss Franc,AR
34,2006-11-01,7,Swiss Franc,AR
35,2006-12-01,0,Swiss Franc,AR
36,2007-01-01,16,Swiss Franc,AR
37,2007-02-01,15,Swiss Franc,AR
38,2007-03-01,13,Swiss Franc,AR
39,2007-04-01,0,Swiss Franc,AR
40,2007-05-01,0,Swiss Franc,AR
41,2007-06-01,5,Swiss Franc,AR
42,2007-07-01,0,Swiss Franc,AR
43,2007-08-01,0,Swiss Franc,AR
44,2007-09-01,0,Swiss Franc,AR
45,2007-10-01,0,Swiss Franc,AR
46,2007-11-01,8,Swiss Franc,AR
47,2007-12-01,0,Swiss Franc,AR
48,2008-01-01,0,Swiss Franc,AR
49,2008-02-01,8,Swiss Franc,AR
50,2008-03-01,0,Swiss Franc,AR
51,2008-04-01,0,Swiss Franc,AR
52,2008-05-01,0,Swiss Franc,AR
53,2008-06-01,7,Swiss Franc,AR
54,2008-07-01,0,Swiss Franc,AR
55,2008-08-01,0,Swiss Franc,AR
56,2008-09-01,0,Swiss Franc,AR
57,2008-10-01,8,Swiss Franc,AR
58,2008-11-01,6,Swiss Franc,AR
59,2008-12-01,0,Swiss Franc,AR
60,2009-01-01,13,Swiss Franc,AR
61,2009-02-01,0,Swiss Franc,AR
62,2009-03-01,4,Swiss Franc,AR
63,2009-04-01,0,Swiss Franc,AR
64,2009-05-01,5,Swiss Franc,AR
65,2009-06-01,0,Swiss Franc,AR
66,2009-07-01,0,Swiss Franc,AR
67,2009-08-01,0,Swiss Franc,AR
68,2009-09-01,9,Swiss Franc,AR
69,2009-10-01,0,Swiss Franc,AR
70,2009-11-01,0,Swiss Franc,AR
71,2009-12-01,0,Swiss Franc,AR
72,2010-01-01,0,Swiss Franc,AR
73,2010-02-01,0,Swiss Franc,AR
74,2010-03-01,0,Swiss Franc,AR
75,2010-04-01,0,Swiss Franc,AR
76,2010-05-01,0,Swiss Franc,AR
77,2010-06-01,14,Swiss Franc,AR
78,2010-07-01,0,Swiss Franc,AR
79,2010-08-01,0,Swiss Franc,AR
80,2010-09-01,0,Swiss Franc,AR
81,2010-10-01,0,Swiss Franc,AR
82,2010-11-01,5,Swiss Franc,AR
83,2010-12-01,0,Swiss Franc,AR
84,2011-01-01,0,Swiss Franc,AR
85,2011-02-01,0,Swiss Franc,AR
86,2011-03-01,6,Swiss Franc,AR
87,2011-04-01,0,Swiss Franc,AR
88,2011-05-01,0,Swiss Franc,AR
89,2011-06-01,4,Swiss Franc,AR
90,2011-07-01,0,Swiss Franc,AR
91,2011-08-01,1,Swiss Franc,AR
92,2011-09-01,1,Swiss Franc,AR
93,2011-10-01,2,Swiss Franc,AR
94,2011-11-01,0,Swiss Franc,AR
95,2011-12-01,0,Swiss Franc,AR
96,2012-01-01,3,Swiss Franc,AR
97,2012-02-01,0,Swiss Franc,AR
98,2012-03-01,0,Swiss Franc,AR
99,2012-04-01,0,Swiss Franc,AR
100,2012-05-01,0,Swiss Franc,AR
101,2012-06-01,1,Swiss Franc,AR
102,2012-07-01,0,Swiss Franc,AR
103,2012-08-01,0,Swiss Franc,AR
104,2012-09-01,0,Swiss Franc,AR
105,2012-10-01,0,Swiss Franc,AR
106,2012-11-01,0,Swiss Franc,AR
107,2012-12-01,0,Swiss Franc,AR
108,2013-01-01,0,Swiss Franc,AR
109,2013-02-01,1,Swiss Franc,AR
110,2013-03-01,3,Swiss Franc,AR
111,2013-04-01,0,Swiss Franc,AR
112,2013-05-01,0,Swiss Franc,AR
113,2013-06-01,0,Swiss Franc,AR
114,2013-07-01,0,Swiss Franc,AR
115,2013-08-01,3,Swiss Franc,AR
116,2013-09-01,0,Swiss Franc,AR
117,2013-10-01,1,Swiss Franc,AR
118,2013-11-01,0,Swiss Franc,AR
119,2013-12-01,0,Swiss Franc,AR
120,2014-01-01,0,Swiss Franc,AR
121,2014-02-01,1,Swiss Franc,AR
122,2014-03-01,0,Swiss Franc,AR
123,2014-04-01,0,Swiss Franc,AR
124,2014-05-01,1,Swiss Franc,AR
125,2014-06-01,1,Swiss Franc,AR
126,2014-07-01,0,Swiss Franc,AR
127,2014-08-01,0,Swiss Franc,AR
128,2014-09-01,0,Swiss Franc,AR
129,2014-10-01,0,Swiss Franc,AR
130,2014-11-01,0,Swiss Franc,AR
131,2014-12-01,0,Swiss Franc,AR
132,2015-01-01,1,Swiss Franc,AR
133,2015-02-01,1,Swiss Franc,AR
134,2015-03-01,1,Swiss Franc,AR
135,2015-04-01,0,Swiss Franc,AR
136,2015-05-01,1,Swiss Franc,AR
137,2015-06-01,0,Swiss Franc,AR
138,2015-07-01,1,Swiss Franc,AR
139,2015-08-01,0,Swiss Franc,AR
140,2015-09-01,0,Swiss Franc,AR
141,2015-10-01,0,Swiss Franc,AR
142,2015-11-01,0,Swiss Franc,AR
143,2015-12-01,0,Swiss Franc,AR
144,2016-01-01,1,Swiss Franc,AR
145,2016-02-01,0,Swiss Franc,AR
146,2016-03-01,0,Swiss Franc,AR
147,2016-04-01,1,Swiss Franc,AR
148,2016-05-01,1,Swiss Franc,AR
149,2016-06-01,0,Swiss Franc,AR
150,2016-07-01,0,Swiss Franc,AR
151,2016-08-01,0,Swiss Franc,AR
152,2016-09-01,0,Swiss Franc,AR
153,2016-10-01,1,Swiss Franc,AR
154,2016-11-01,0,Swiss Franc,AR
155,2016-12-01,0,Swiss Franc,AR
156,2017-01-01,0,Swiss Franc,AR
157,2017-02-01,1,Swiss Franc,AR
158,2017-03-01,0,Swiss Franc,AR
159,2017-04-01,0,Swiss Franc,AR
160,2017-05-01,0,Swiss Franc,AR
161,2017-06-01,1,Swiss Franc,AR
162,2017-07-01,0,Swiss Franc,AR
163,2017-08-01,1,Swiss Franc,AR
164,2017-09-01,1,Swiss Franc,AR
165,2017-10-01,0,Swiss Franc,AR
166,2017-11-01,2,Swiss Franc,AR
167,2017-12-01,0,Swiss Franc,AR
168,2018-01-01,0,Swiss Franc,AR
169,2018-02-01,0,Swiss Franc,AR
170,2018-03-01,0,Swiss Franc,AR
171,2018-04-01,0,Swiss Franc,AR
172,2018-05-01,0,Swiss Franc,AR
173,2018-06-01,0,Swiss Franc,AR
174,2018-07-01,0,Swiss Franc,AR
175,2018-08-01,0,Swiss Franc,AR
176,2018-09-01,1,Swiss Franc,AR
177,2018-10-01,0,Swiss Franc,AR
178,2018-11-01,0,Swiss Franc,AR
179,2018-12-01,0,Swiss Franc,AR
180,2019-01-01,1,Swiss Franc,AR
181,2019-02-01,0,Swiss Franc,AR
182,2019-03-01,1,Swiss Franc,AR
183,2019-04-01,0,Swiss Franc,AR
184,2019-05-01,2,Swiss Franc,AR
185,2019-06-01,0,Swiss Franc,AR
186,2019-07-01,0,Swiss Franc,AR
187,2019-08-01,1,Swiss Franc,AR
188,2019-09-01,0,Swiss Franc,AR
189,2019-10-01,1,Swiss Franc,AR
190,2019-11-01,0,Swiss Franc,AR
191,2019-12-01,0,Swiss Franc,AR
192,2020-01-01,0,Swiss Franc,AR
193,2020-02-01,1,Swiss Franc,AR
194,2020-03-01,0,Swiss Franc,AR
195,2020-04-01,1,Swiss Franc,AR
196,2020-05-01,1,Swiss Franc,AR
197,2020-06-01,0,Swiss Franc,AR
198,2020-07-01,0,Swiss Franc,AR
199,2020-08-01,2,Swiss Franc,AR
200,2020-09-01,0,Swiss Franc,AR
201,2020-10-01,0,Swiss Franc,AR
202,2020-11-01,1,Swiss Franc,AR
203,2020-12-01,1,Swiss Franc,AR
204,2021-01-01,0,Swiss Franc,AR
205,2021-02-01,0,Swiss Franc,AR
206,2021-03-01,0,Swiss Franc,AR
207,2021-04-01,1,Swiss Franc,AR
208,2021-05-01,0,Swiss Franc,AR
209,2021-06-01,0,Swiss Franc,AR
210,2021-07-01,1,Swiss Franc,AR
211,2021-08-01,0,Swiss Franc,AR
212,2021-09-01,1,Swiss Franc,AR
213,2021-10-01,0,Swiss Franc,AR
214,2021-11-01,0,Swiss Franc,AR
215,2021-12-01,1,Swiss Franc,AR
216,2022-01-01,2,Swiss Franc,AR
217,2022-02-01,0,Swiss Franc,AR
218,2022-03-01,0,Swiss Franc,AR
219,2022-04-01,0,Swiss Franc,AR
220,2022-05-01,1,Swiss Franc,AR
221,2022-06-01,0,Swiss Franc,AR
222,2022-07-01,2,Swiss Franc,AR
223,2022-08-01,0,Swiss Franc,AR
224,2022-09-01,0,Swiss Franc,AR
225,2022-10-01,2,Swiss Franc,AR
226,2022-11-01,0,Swiss Franc,AR
227,2022-12-01,0,Swiss Franc,AR
228,2023-01-01,1,Swiss Franc,AR
229,2023-02-01,0,Swiss Franc,AR
230,2023-03-01,1,Swiss Franc,AR
231,2023-04-01,0,Swiss Franc,AR
232,2023-05-01,2,Swiss Franc,AR
0,2004-01-01,0,Swiss Franc,AU
1,2004-02-01,59,Swiss Franc,AU
2,2004-03-01,0,Swiss Franc,AU
3,2004-04-01,70,Swiss Franc,AU
4,2004-05-01,0,Swiss Franc,AU
5,2004-06-01,0,Swiss Franc,AU
6,2004-07-01,44,Swiss Franc,AU
7,2004-08-01,0,Swiss Franc,AU
8,2004-09-01,100,Swiss Franc,AU
9,2004-10-01,0,Swiss Franc,AU
10,2004-11-01,21,Swiss Franc,AU
11,2004-12-01,0,Swiss Franc,AU
12,2005-01-01,0,Swiss Franc,AU
13,2005-02-01,0,Swiss Franc,AU
14,2005-03-01,0,Swiss Franc,AU
15,2005-04-01,26,Swiss Franc,AU
16,2005-05-01,0,Swiss Franc,AU
17,2005-06-01,0,Swiss Franc,AU
18,2005-07-01,0,Swiss Franc,AU
19,2005-08-01,0,Swiss Franc,AU
20,2005-09-01,0,Swiss Franc,AU
21,2005-10-01,0,Swiss Franc,AU
22,2005-11-01,0,Swiss Franc,AU
23,2005-12-01,0,Swiss Franc,AU
24,2006-01-01,18,Swiss Franc,AU
25,2006-02-01,25,Swiss Franc,AU
26,2006-03-01,29,Swiss Franc,AU
27,2006-04-01,13,Swiss Franc,AU
28,2006-05-01,0,Swiss Franc,AU
29,2006-06-01,0,Swiss Franc,AU
30,2006-07-01,0,Swiss Franc,AU
31,2006-08-01,0,Swiss Franc,AU
32,2006-09-01,10,Swiss Franc,AU
33,2006-10-01,0,Swiss Franc,AU
34,2006-11-01,12,Swiss Franc,AU
35,2006-12-01,17,Swiss Franc,AU
36,2007-01-01,0,Swiss Franc,AU
37,2007-02-01,0,Swiss Franc,AU
38,2007-03-01,0,Swiss Franc,AU
39,2007-04-01,13,Swiss Franc,AU
40,2007-05-01,7,Swiss Franc,AU
41,2007-06-01,14,Swiss Franc,AU
42,2007-07-01,11,Swiss Franc,AU
43,2007-08-01,16,Swiss Franc,AU
44,2007-09-01,0,Swiss Franc,AU
45,2007-10-01,7,Swiss Franc,AU
46,2007-11-01,0,Swiss Franc,AU
47,2007-12-01,11,Swiss Franc,AU
48,2008-01-01,13,Swiss Franc,AU
49,2008-02-01,6,Swiss Franc,AU
50,2008-03-01,5,Swiss Franc,AU
51,2008-04-01,0,Swiss Franc,AU
52,2008-05-01,0,Swiss Franc,AU
53,2008-06-01,0,Swiss Franc,AU
54,2008-07-01,9,Swiss Franc,AU
55,2008-08-01,19,Swiss Franc,AU
56,2008-09-01,6,Swiss Franc,AU
57,2008-10-01,10,Swiss Franc,AU
58,2008-11-01,5,Swiss Franc,AU
59,2008-12-01,7,Swiss Franc,AU
60,2009-01-01,0,Swiss Franc,AU
61,2009-02-01,9,Swiss Franc,AU
62,2009-03-01,11,Swiss Franc,AU
63,2009-04-01,0,Swiss Franc,AU
64,2009-05-01,5,Swiss Franc,AU
65,2009-06-01,8,Swiss Franc,AU
66,2009-07-01,0,Swiss Franc,AU
67,2009-08-01,4,Swiss Franc,AU
68,2009-09-01,10,Swiss Franc,AU
69,2009-10-01,12,Swiss Franc,AU
70,2009-11-01,4,Swiss Franc,AU
71,2009-12-01,22,Swiss Franc,AU
72,2010-01-01,0,Swiss Franc,AU
73,2010-02-01,6,Swiss Franc,AU
74,2010-03-01,18,Swiss Franc,AU
75,2010-04-01,6,Swiss Franc,AU
76,2010-05-01,9,Swiss Franc,AU
77,2010-06-01,14,Swiss Franc,AU
78,2010-07-01,0,Swiss Franc,AU
79,2010-08-01,7,Swiss Franc,AU
80,2010-09-01,7,Swiss Franc,AU
81,2010-10-01,7,Swiss Franc,AU
82,2010-11-01,6,Swiss Franc,AU
83,2010-12-01,0,Swiss Franc,AU
84,2011-01-01,3,Swiss Franc,AU
85,2011-02-01,6,Swiss Franc,AU
86,2011-03-01,6,Swiss Franc,AU
87,2011-04-01,6,Swiss Franc,AU
88,2011-05-01,4,Swiss Franc,AU
89,2011-06-01,12,Swiss Franc,AU
90,2011-07-01,12,Swiss Franc,AU
91,2011-08-01,22,Swiss Franc,AU
92,2011-09-01,15,Swiss Franc,AU
93,2011-10-01,12,Swiss Franc,AU
94,2011-11-01,7,Swiss Franc,AU
95,2011-12-01,5,Swiss Franc,AU
96,2012-01-01,8,Swiss Franc,AU
97,2012-02-01,8,Swiss Franc,AU
98,2012-03-01,5,Swiss Franc,AU
99,2012-04-01,11,Swiss Franc,AU
100,2012-05-01,8,Swiss Franc,AU
101,2012-06-01,14,Swiss Franc,AU
102,2012-07-01,9,Swiss Franc,AU
103,2012-08-01,7,Swiss Franc,AU
104,2012-09-01,6,Swiss Franc,AU
105,2012-10-01,3,Swiss Franc,AU
106,2012-11-01,2,Swiss Franc,AU
107,2012-12-01,6,Swiss Franc,AU
108,2013-01-01,7,Swiss Franc,AU
109,2013-02-01,9,Swiss Franc,AU
110,2013-03-01,5,Swiss Franc,AU
111,2013-04-01,8,Swiss Franc,AU
112,2013-05-01,8,Swiss Franc,AU
113,2013-06-01,13,Swiss Franc,AU
114,2013-07-01,15,Swiss Franc,AU
115,2013-08-01,9,Swiss Franc,AU
116,2013-09-01,10,Swiss Franc,AU
117,2013-10-01,10,Swiss Franc,AU
118,2013-11-01,9,Swiss Franc,AU
119,2013-12-01,8,Swiss Franc,AU
120,2014-01-01,8,Swiss Franc,AU
121,2014-02-01,9,Swiss Franc,AU
122,2014-03-01,6,Swiss Franc,AU
123,2014-04-01,7,Swiss Franc,AU
124,2014-05-01,10,Swiss Franc,AU
125,2014-06-01,6,Swiss Franc,AU
126,2014-07-01,8,Swiss Franc,AU
127,2014-08-01,7,Swiss Franc,AU
128,2014-09-01,7,Swiss Franc,AU
129,2014-10-01,9,Swiss Franc,AU
130,2014-11-01,6,Swiss Franc,AU
131,2014-12-01,9,Swiss Franc,AU
132,2015-01-01,69,Swiss Franc,AU
133,2015-02-01,19,Swiss Franc,AU
134,2015-03-01,15,Swiss Franc,AU
135,2015-04-01,13,Swiss Franc,AU
136,2015-05-01,13,Swiss Franc,AU
137,2015-06-01,11,Swiss Franc,AU
138,2015-07-01,15,Swiss Franc,AU
139,2015-08-01,12,Swiss Franc,AU
140,2015-09-01,13,Swiss Franc,AU
141,2015-10-01,11,Swiss Franc,AU
142,2015-11-01,10,Swiss Franc,AU
143,2015-12-01,8,Swiss Franc,AU
144,2016-01-01,12,Swiss Franc,AU
145,2016-02-01,13,Swiss Franc,AU
146,2016-03-01,16,Swiss Franc,AU
147,2016-04-01,14,Swiss Franc,AU
148,2016-05-01,15,Swiss Franc,AU
149,2016-06-01,17,Swiss Franc,AU
150,2016-07-01,18,Swiss Franc,AU
151,2016-08-01,15,Swiss Franc,AU
152,2016-09-01,11,Swiss Franc,AU
153,2016-10-01,7,Swiss Franc,AU
154,2016-11-01,14,Swiss Franc,AU
155,2016-12-01,8,Swiss Franc,AU
156,2017-01-01,12,Swiss Franc,AU
157,2017-02-01,9,Swiss Franc,AU
158,2017-03-01,12,Swiss Franc,AU
159,2017-04-01,14,Swiss Franc,AU
160,2017-05-01,11,Swiss Franc,AU
161,2017-06-01,18,Swiss Franc,AU
162,2017-07-01,11,Swiss Franc,AU
163,2017-08-01,12,Swiss Franc,AU
164,2017-09-01,17,Swiss Franc,AU
165,2017-10-01,9,Swiss Franc,AU
166,2017-11-01,9,Swiss Franc,AU
167,2017-12-01,14,Swiss Franc,AU
168,2018-01-01,13,Swiss Franc,AU
