,date,trends_index,keyword,region
0,2004-01-01,0,Bolivar Fuerte,AR
1,2004-02-01,0,Bolivar Fuerte,AR
2,2004-03-01,0,Bolivar Fuerte,AR
3,2004-04-01,0,Bolivar Fuerte,AR
4,2004-05-01,0,Bolivar Fuerte,AR
5,2004-06-01,100,Bolivar Fuerte,AR
6,2004-07-01,0,Bolivar Fuerte,AR
7,2004-08-01,0,Bolivar Fuerte,AR
8,2004-09-01,0,Bolivar Fuerte,AR
9,2004-10-01,0,Bolivar Fuerte,AR
10,2004-11-01,0,Bolivar Fuerte,AR
11,2004-12-01,0,Bolivar Fuerte,AR
12,2005-01-01,0,Bolivar Fuerte,AR
13,2005-02-01,0,Bolivar Fuerte,AR
14,2005-03-01,0,Bolivar Fuerte,AR
15,2005-04-01,0,Bolivar Fuerte,AR
16,2005-05-01,0,Bolivar Fuerte,AR
17,2005-06-01,0,Bolivar Fuerte,AR
18,2005-07-01,0,Bolivar Fuerte,AR
19,2005-08-01,0,Bolivar Fuerte,AR
20,2005-09-01,0,Bolivar Fuerte,AR
21,2005-10-01,0,Bolivar Fuerte,AR
22,2005-11-01,0,Bolivar Fuerte,AR
23,2005-12-01,0,Bolivar Fuerte,AR
24,2006-01-01,0,Bolivar Fuerte,AR
25,2006-02-01,0,Bolivar Fuerte,AR
26,2006-03-01,0,Bolivar Fuerte,AR
27,2006-04-01,0,Bolivar Fuerte,AR
28,2006-05-01,35,Bolivar Fuerte,AR
29,2006-06-01,0,Bolivar Fuerte,AR
30,2006-07-01,0,Bolivar Fuerte,AR
31,2006-08-01,0,Bolivar Fuerte,AR
32,2006-09-01,0,Bolivar Fuerte,AR
33,2006-10-01,0,Bolivar Fuerte,AR
34,2006-11-01,0,Bolivar Fuerte,AR
35,2006-12-01,0,Bolivar Fuerte,AR
36,2007-01-01,0,Bolivar Fuerte,AR
37,2007-02-01,0,Bolivar Fuerte,AR
38,2007-03-01,0,Bolivar Fuerte,AR
39,2007-04-01,22,Bolivar Fuerte,AR
40,2007-05-01,0,Bolivar Fuerte,AR
41,2007-06-01,0,Bolivar Fuerte,AR
42,2007-07-01,0,Bolivar Fuerte,AR
43,2007-08-01,28,Bolivar Fuerte,AR
44,2007-09-01,22,Bolivar Fuerte,AR
45,2007-10-01,0,Bolivar Fuerte,AR
46,2007-11-01,0,Bolivar Fuerte,AR
47,2007-12-01,0,Bolivar Fuerte,AR
48,2008-01-01,0,Bolivar Fuerte,AR
49,2008-02-01,0,Bolivar Fuerte,AR
50,2008-03-01,0,Bolivar Fuerte,AR
51,2008-04-01,18,Bolivar Fuerte,AR
52,2008-05-01,0,Bolivar Fuerte,AR
53,2008-06-01,0,Bolivar Fuerte,AR
54,2008-07-01,0,Bolivar Fuerte,AR
55,2008-08-01,24,Bolivar Fuerte,AR
56,2008-09-01,0,Bolivar Fuerte,AR
57,2008-10-01,0,Bolivar Fuerte,AR
58,2008-11-01,0,Bolivar Fuerte,AR
59,2008-12-01,0,Bolivar Fuerte,AR
60,2009-01-01,0,Bolivar Fuerte,AR
61,2009-02-01,0,Bolivar Fuerte,AR
62,2009-03-01,14,Bolivar Fuerte,AR
63,2009-04-01,39,Bolivar Fuerte,AR
64,2009-05-01,19,Bolivar Fuerte,AR
65,2009-06-01,0,Bolivar Fuerte,AR
66,2009-07-01,12,Bolivar Fuerte,AR
67,2009-08-01,32,Bolivar Fuerte,AR
68,2009-09-01,0,Bolivar Fuerte,AR
69,2009-10-01,0,Bolivar Fuerte,AR
70,2009-11-01,0,Bolivar Fuerte,AR
71,2009-12-01,59,Bolivar Fuerte,AR
72,2010-01-01,26,Bolivar Fuerte,AR
73,2010-02-01,0,Bolivar Fuerte,AR
74,2010-03-01,17,Bolivar Fuerte,AR
75,2010-04-01,12,Bolivar Fuerte,AR
76,2010-05-01,0,Bolivar Fuerte,AR
77,2010-06-01,0,Bolivar Fuerte,AR
78,2010-07-01,0,Bolivar Fuerte,AR
79,2010-08-01,0,Bolivar Fuerte,AR
80,2010-09-01,0,Bolivar Fuerte,AR
81,2010-10-01,0,Bolivar Fuerte,AR
82,2010-11-01,29,Bolivar Fuerte,AR
83,2010-12-01,0,Bolivar Fuerte,AR
84,2011-01-01,0,Bolivar Fuerte,AR
85,2011-02-01,0,Bolivar Fuerte,AR
86,2011-03-01,0,Bolivar Fuerte,AR
87,2011-04-01,7,Bolivar Fuerte,AR
88,2011-05-01,6,Bolivar Fuerte,AR
89,2011-06-01,0,Bolivar Fuerte,AR
90,2011-07-01,0,Bolivar Fuerte,AR
91,2011-08-01,0,Bolivar Fuerte,AR
92,2011-09-01,15,Bolivar Fuerte,AR
93,2011-10-01,0,Bolivar Fuerte,AR
94,2011-11-01,0,Bolivar Fuerte,AR
95,2011-12-01,0,Bolivar Fuerte,AR
96,2012-01-01,0,Bolivar Fuerte,AR
97,2012-02-01,0,Bolivar Fuerte,AR
98,2012-03-01,0,Bolivar Fuerte,AR
99,2012-04-01,0,Bolivar Fuerte,AR
100,2012-05-01,0,Bolivar Fuerte,AR
101,2012-06-01,0,Bolivar Fuerte,AR
102,2012-07-01,4,Bolivar Fuerte,AR
103,2012-08-01,0,Bolivar Fuerte,AR
104,2012-09-01,3,Bolivar Fuerte,AR
105,2012-10-01,0,Bolivar Fuerte,AR
106,2012-11-01,0,Bolivar Fuerte,AR
107,2012-12-01,0,Bolivar Fuerte,AR
108,2013-01-01,0,Bolivar Fuerte,AR
109,2013-02-01,0,Bolivar Fuerte,AR
110,2013-03-01,9,Bolivar Fuerte,AR
111,2013-04-01,5,Bolivar Fuerte,AR
112,2013-05-01,0,Bolivar Fuerte,AR
113,2013-06-01,0,Bolivar Fuerte,AR
114,2013-07-01,0,Bolivar Fuerte,AR
115,2013-08-01,0,Bolivar Fuerte,AR
116,2013-09-01,0,Bolivar Fuerte,AR
117,2013-10-01,0,Bolivar Fuerte,AR
118,2013-11-01,0,Bolivar Fuerte,AR
119,2013-12-01,10,Bolivar Fuerte,AR
120,2014-01-01,0,Bolivar Fuerte,AR
121,2014-02-01,6,Bolivar Fuerte,AR
122,2014-03-01,0,Bolivar Fuerte,AR
123,2014-04-01,4,Bolivar Fuerte,AR
124,2014-05-01,0,Bolivar Fuerte,AR
125,2014-06-01,0,Bolivar Fuerte,AR
126,2014-07-01,3,Bolivar Fuerte,AR
127,2014-08-01,0,Bolivar Fuerte,AR
128,2014-09-01,0,Bolivar Fuerte,AR
129,2014-10-01,0,Bolivar Fuerte,AR
130,2014-11-01,0,Bolivar Fuerte,AR
131,2014-12-01,0,Bolivar Fuerte,AR
132,2015-01-01,0,Bolivar Fuerte,AR
133,2015-02-01,0,Bolivar Fuerte,AR
134,2015-03-01,3,Bolivar Fuerte,AR
135,2015-04-01,0,Bolivar Fuerte,AR
136,2015-05-01,0,Bolivar Fuerte,AR
137,2015-06-01,3,Bolivar Fuerte,AR
138,2015-07-01,0,Bolivar Fuerte,AR
139,2015-08-01,0,Bolivar Fuerte,AR
140,2015-09-01,5,Bolivar Fuerte,AR
141,2015-10-01,0,Bolivar Fuerte,AR
142,2015-11-01,0,Bolivar Fuerte,AR
143,2015-12-01,0,Bolivar Fuerte,AR
144,2016-01-01,3,Bolivar Fuerte,AR
145,2016-02-01,0,Bolivar Fuerte,AR
146,2016-03-01,0,Bolivar Fuerte,AR
147,2016-04-01,6,Bolivar Fuerte,AR
148,2016-05-01,0,Bolivar Fuerte,AR
149,2016-06-01,0,Bolivar Fuerte,AR
150,2016-07-01,0,Bolivar Fuerte,AR
151,2016-08-01,0,Bolivar Fuerte,AR
152,2016-09-01,2,Bolivar Fuerte,AR
153,2016-10-01,0,Bolivar Fuerte,AR
154,2016-11-01,0,Bolivar Fuerte,AR
155,2016-12-01,0,Bolivar Fuerte,AR
156,2017-01-01,0,Bolivar Fuerte,AR
157,2017-02-01,0,Bolivar Fuerte,AR
158,2017-03-01,3,Bolivar Fuerte,AR
159,2017-04-01,0,Bolivar Fuerte,AR
160,2017-05-01,0,Bolivar Fuerte,AR
161,2017-06-01,0,Bolivar Fuerte,AR
162,2017-07-01,0,Bolivar Fuerte,AR
163,2017-08-01,0,Bolivar Fuerte,AR
164,2017-09-01,0,Bolivar Fuerte,AR
165,2017-10-01,4,Bolivar Fuerte,AR
166,2017-11-01,4,Bolivar Fuerte,AR
167,2017-12-01,7,Bolivar Fuerte,AR
168,2018-01-01,0,Bolivar Fuerte,AR
169,2018-02-01,0,Bolivar Fuerte,AR
170,2018-03-01,0,Bolivar Fuerte,AR
171,2018-04-01,0,Bolivar Fuerte,AR
172,2018-05-01,2,Bolivar Fuerte,AR
173,2018-06-01,0,Bolivar Fuerte,AR
174,2018-07-01,0,Bolivar Fuerte,AR
175,2018-08-01,0,Bolivar Fuerte,AR
176,2018-09-01,0,Bolivar Fuerte,AR
177,2018-10-01,0,Bolivar Fuerte,AR
178,2018-11-01,0,Bolivar Fuerte,AR
179,2018-12-01,0,Bolivar Fuerte,AR
180,2019-01-01,3,Bolivar Fuerte,AR
181,2019-02-01,0,Bolivar Fuerte,AR
182,2019-03-01,7,Bolivar Fuerte,AR
183,2019-04-01,0,Bolivar Fuerte,AR
184,2019-05-01,0,Bolivar Fuerte,AR
185,2019-06-01,2,Bolivar Fuerte,AR
186,2019-07-01,0,Bolivar Fuerte,AR
187,2019-08-01,0,Bolivar Fuerte,AR
188,2019-09-01,0,Bolivar Fuerte,AR
189,2019-10-01,0,Bolivar Fuerte,AR
190,2019-11-01,0,Bolivar Fuerte,AR
191,2019-12-01,0,Bolivar Fuerte,AR
192,2020-01-01,6,Bolivar Fuerte,AR
193,2020-02-01,0,Bolivar Fuerte,AR
194,2020-03-01,0,Bolivar Fuerte,AR
195,2020-04-01,1,Bolivar Fuerte,AR
196,2020-05-01,0,Bolivar Fuerte,AR
197,2020-06-01,0,Bolivar Fuerte,AR
198,2020-07-01,0,Bolivar Fuerte,AR
199,2020-08-01,0,Bolivar Fuerte,AR
200,2020-09-01,0,Bolivar Fuerte,AR
201,2020-10-01,0,Bolivar Fuerte,AR
202,2020-11-01,2,Bolivar Fuerte,AR
203,2020-12-01,3,Bolivar Fuerte,AR
204,2021-01-01,0,Bolivar Fuerte,AR
205,2021-02-01,0,Bolivar Fuerte,AR
206,2021-03-01,0,Bolivar Fuerte,AR
