,date,trends_index,keyword,region
0,2004-01-01,0,US Dollar,AF
1,2004-02-01,0,US Dollar,AF
2,2004-03-01,0,US Dollar,AF
3,2004-04-01,100,US Dollar,AF
4,2004-05-01,0,US Dollar,AF
5,2004-06-01,0,US Dollar,AF
6,2004-07-01,16,US Dollar,AF
7,2004-08-01,0,US Dollar,AF
8,2004-09-01,0,US Dollar,AF
9,2004-10-01,0,US Dollar,AF
10,2004-11-01,0,US Dollar,AF
11,2004-12-01,0,US Dollar,AF
12,2005-01-01,0,US Dollar,AF
13,2005-02-01,0,US Dollar,AF
14,2005-03-01,0,US Dollar,AF
15,2005-04-01,0,US Dollar,AF
16,2005-05-01,0,US Dollar,AF
17,2005-06-01,0,US Dollar,AF
18,2005-07-01,0,US Dollar,AF
19,2005-08-01,6,US Dollar,AF
20,2005-09-01,0,US Dollar,AF
21,2005-10-01,0,US Dollar,AF
22,2005-11-01,0,US Dollar,AF
23,2005-12-01,6,US Dollar,AF
24,2006-01-01,0,US Dollar,AF
25,2006-02-01,0,US Dollar,AF
26,2006-03-01,0,US Dollar,AF
27,2006-04-01,0,US Dollar,AF
28,2006-05-01,0,US Dollar,AF
29,2006-06-01,4,US Dollar,AF
30,2006-07-01,0,US Dollar,AF
31,2006-08-01,0,US Dollar,AF
32,2006-09-01,4,US Dollar,AF
33,2006-10-01,4,US Dollar,AF
34,2006-11-01,0,US Dollar,AF
35,2006-12-01,0,US Dollar,AF
36,2007-01-01,0,US Dollar,AF
37,2007-02-01,0,US Dollar,AF
38,2007-03-01,0,US Dollar,AF
39,2007-04-01,0,US Dollar,AF
40,2007-05-01,0,US Dollar,AF
41,2007-06-01,3,US Dollar,AF
42,2007-07-01,2,US Dollar,AF
43,2007-08-01,0,US Dollar,AF
44,2007-09-01,0,US Dollar,AF
45,2007-10-01,0,US Dollar,AF
46,2007-11-01,0,US Dollar,AF
47,2007-12-01,0,US Dollar,AF
48,2008-01-01,2,US Dollar,AF
49,2008-02-01,0,US Dollar,AF
50,2008-03-01,0,US Dollar,AF
51,2008-04-01,0,US Dollar,AF
52,2008-05-01,0,US Dollar,AF
53,2008-06-01,0,US Dollar,AF
54,2008-07-01,0,US Dollar,AF
55,2008-08-01,0,US Dollar,AF
56,2008-09-01,0,US Dollar,AF
57,2008-10-01,2,US Dollar,AF
58,2008-11-01,0,US Dollar,AF
59,2008-12-01,0,US Dollar,AF
60,2009-01-01,0,US Dollar,AF
61,2009-02-01,0,US Dollar,AF
62,2009-03-01,0,US Dollar,AF
63,2009-04-01,0,US Dollar,AF
64,2009-05-01,0,US Dollar,AF
65,2009-06-01,0,US Dollar,AF
66,2009-07-01,2,US Dollar,AF
67,2009-08-01,0,US Dollar,AF
68,2009-09-01,0,US Dollar,AF
69,2009-10-01,0,US Dollar,AF
70,2009-11-01,0,US Dollar,AF
71,2009-12-01,0,US Dollar,AF
72,2010-01-01,0,US Dollar,AF
73,2010-02-01,0,US Dollar,AF
74,2010-03-01,0,US Dollar,AF
75,2010-04-01,1,US Dollar,AF
76,2010-05-01,0,US Dollar,AF
77,2010-06-01,0,US Dollar,AF
78,2010-07-01,0,US Dollar,AF
79,2010-08-01,0,US Dollar,AF
80,2010-09-01,0,US Dollar,AF
81,2010-10-01,2,US Dollar,AF
82,2010-11-01,0,US Dollar,AF
83,2010-12-01,0,US Dollar,AF
84,2011-01-01,0,US Dollar,AF
85,2011-02-01,1,US Dollar,AF
86,2011-03-01,0,US Dollar,AF
87,2011-04-01,0,US Dollar,AF
88,2011-05-01,0,US Dollar,AF
89,2011-06-01,0,US Dollar,AF
90,2011-07-01,1,US Dollar,AF
91,2011-08-01,0,US Dollar,AF
92,2011-09-01,0,US Dollar,AF
93,2011-10-01,0,US Dollar,AF
94,2011-11-01,0,US Dollar,AF
95,2011-12-01,1,US Dollar,AF
96,2012-01-01,0,US Dollar,AF
97,2012-02-01,0,US Dollar,AF
98,2012-03-01,0,US Dollar,AF
99,2012-04-01,0,US Dollar,AF
100,2012-05-01,0,US Dollar,AF
101,2012-06-01,0,US Dollar,AF
102,2012-07-01,0,US Dollar,AF
103,2012-08-01,0,US Dollar,AF
104,2012-09-01,0,US Dollar,AF
105,2012-10-01,0,US Dollar,AF
106,2012-11-01,0,US Dollar,AF
107,2012-12-01,0,US Dollar,AF
108,2013-01-01,0,US Dollar,AF
109,2013-02-01,0,US Dollar,AF
110,2013-03-01,0,US Dollar,AF
111,2013-04-01,0,US Dollar,AF
112,2013-05-01,0,US Dollar,AF
113,2013-06-01,0,US Dollar,AF
114,2013-07-01,0,US Dollar,AF
115,2013-08-01,0,US Dollar,AF
116,2013-09-01,0,US Dollar,AF
117,2013-10-01,0,US Dollar,AF
118,2013-11-01,0,US Dollar,AF
119,2013-12-01,0,US Dollar,AF
120,2014-01-01,0,US Dollar,AF
121,2014-02-01,0,US Dollar,AF
122,2014-03-01,0,US Dollar,AF
123,2014-04-01,0,US Dollar,AF
124,2014-05-01,0,US Dollar,AF
125,2014-06-01,0,US Dollar,AF
126,2014-07-01,0,US Dollar,AF
127,2014-08-01,0,US Dollar,AF
128,2014-09-01,0,US Dollar,AF
129,2014-10-01,0,US Dollar,AF
130,2014-11-01,0,US Dollar,AF
131,2014-12-01,0,US Dollar,AF
132,2015-01-01,0,US Dollar,AF
133,2015-02-01,0,US Dollar,AF
134,2015-03-01,0,US Dollar,AF
135,2015-04-01,0,US Dollar,AF
136,2015-05-01,0,US Dollar,AF
137,2015-06-01,0,US Dollar,AF
138,2015-07-01,0,US Dollar,AF
139,2015-08-01,0,US Dollar,AF
140,2015-09-01,0,US Dollar,AF
141,2015-10-01,0,US Dollar,AF
142,2015-11-01,1,US Dollar,AF
143,2015-12-01,0,US Dollar,AF
144,2016-01-01,0,US Dollar,AF
145,2016-02-01,0,US Dollar,AF
146,2016-03-01,0,US Dollar,AF
147,2016-04-01,0,US Dollar,AF
148,2016-05-01,1,US Dollar,AF
149,2016-06-01,0,US Dollar,AF
150,2016-07-01,0,US Dollar,AF
151,2016-08-01,0,US Dollar,AF
152,2016-09-01,0,US Dollar,AF
153,2016-10-01,0,US Dollar,AF
154,2016-11-01,0,US Dollar,AF
155,2016-12-01,0,US Dollar,AF
156,2017-01-01,0,US Dollar,AF
157,2017-02-01,0,US Dollar,AF
158,2017-03-01,0,US Dollar,AF
159,2017-04-01,0,US Dollar,AF
160,2017-05-01,0,US Dollar,AF
161,2017-06-01,0,US Dollar,AF
162,2017-07-01,0,US Dollar,AF
163,2017-08-01,0,US Dollar,AF
164,2017-09-01,0,US Dollar,AF
165,2017-10-01,0,US Dollar,AF
166,2017-11-01,0,US Dollar,AF
167,2017-12-01,0,US Dollar,AF
168,2018-01-01,0,US Dollar,AF
169,2018-02-01,0,US Dollar,AF
170,2018-03-01,0,US Dollar,AF
171,2018-04-01,0,US Dollar,AF
172,2018-05-01,1,US Dollar,AF
173,2018-06-01,0,US Dollar,AF
174,2018-07-01,0,US Dollar,AF
175,2018-08-01,0,US Dollar,AF
176,2018-09-01,0,US Dollar,AF
177,2018-10-01,0,US Dollar,AF
178,2018-11-01,0,US Dollar,AF
179,2018-12-01,0,US Dollar,AF
180,2019-01-01,0,US Dollar,AF
181,2019-02-01,0,US Dollar,AF
182,2019-03-01,0,US Dollar,AF
183,2019-04-01,0,US Dollar,AF
184,2019-05-01,0,US Dollar,AF
185,2019-06-01,0,US Dollar,AF
186,2019-07-01,0,US Dollar,AF
187,2019-08-01,0,US Dollar,AF
188,2019-09-01,0,US Dollar,AF
189,2019-10-01,0,US Dollar,AF
190,2019-11-01,0,US Dollar,AF
191,2019-12-01,0,US Dollar,AF
192,2020-01-01,0,US Dollar,AF
193,2020-02-01,0,US Dollar,AF
194,2020-03-01,1,US Dollar,AF
195,2020-04-01,1,US Dollar,AF
196,2020-05-01,1,US Dollar,AF
197,2020-06-01,0,US Dollar,AF
198,2020-07-01,0,US Dollar,AF
199,2020-08-01,0,US Dollar,AF
200,2020-09-01,0,US Dollar,AF
201,2020-10-01,0,US Dollar,AF
202,2020-11-01,0,US Dollar,AF
203,2020-12-01,0,US Dollar,AF
204,2021-01-01,0,US Dollar,AF
205,2021-02-01,0,US Dollar,AF
206,2021-03-01,0,US Dollar,AF
207,2021-04-01,0,US Dollar,AF
208,2021-05-01,0,US Dollar,AF
209,2021-06-01,1,US Dollar,AF
210,2021-07-01,0,US Dollar,AF
211,2021-08-01,0,US Dollar,AF
212,2021-09-01,0,US Dollar,AF
213,2021-10-01,0,US Dollar,AF
214,2021-11-01,0,US Dollar,AF
215,2021-12-01,0,US Dollar,AF
216,2022-01-01,0,US Dollar,AF
217,2022-02-01,0,US Dollar,AF
218,2022-03-01,0,US Dollar,AF
219,2022-04-01,0,US Dollar,AF
220,2022-05-01,0,US Dollar,AF
221,2022-06-01,0,US Dollar,AF
222,2022-07-01,0,US Dollar,AF
223,2022-08-01,0,US Dollar,AF
224,2022-09-01,0,US Dollar,AF
225,2022-10-01,0,US Dollar,AF
226,2022-11-01,0,US Dollar,AF
227,2022-12-01,0,US Dollar,AF
228,2023-01-01,0,US Dollar,AF
229,2023-02-01,0,US Dollar,AF
230,2023-03-01,0,US Dollar,AF
231,2023-04-01,0,US Dollar,AF
232,2023-05-01,0,US Dollar,AF
0,2004-01-01,0,US Dollar,AL
1,2004-02-01,0,US Dollar,AL
2,2004-03-01,66,US Dollar,AL
3,2004-04-01,0,US Dollar,AL
4,2004-05-01,52,US Dollar,AL
5,2004-06-01,0,US Dollar,AL
6,2004-07-01,0,US Dollar,AL
7,2004-08-01,0,US Dollar,AL
8,2004-09-01,0,US Dollar,AL
9,2004-10-01,0,US Dollar,AL
10,2004-11-01,0,US Dollar,AL
11,2004-12-01,0,US Dollar,AL
12,2005-01-01,0,US Dollar,AL
13,2005-02-01,27,US Dollar,AL
14,2005-03-01,0,US Dollar,AL
15,2005-04-01,0,US Dollar,AL
16,2005-05-01,0,US Dollar,AL
17,2005-06-01,0,US Dollar,AL
18,2005-07-01,100,US Dollar,AL
19,2005-08-01,0,US Dollar,AL
20,2005-09-01,0,US Dollar,AL
21,2005-10-01,0,US Dollar,AL
22,2005-11-01,0,US Dollar,AL
23,2005-12-01,0,US Dollar,AL
24,2006-01-01,0,US Dollar,AL
25,2006-02-01,0,US Dollar,AL
26,2006-03-01,0,US Dollar,AL
27,2006-04-01,0,US Dollar,AL
28,2006-05-01,0,US Dollar,AL
29,2006-06-01,0,US Dollar,AL
30,2006-07-01,0,US Dollar,AL
31,2006-08-01,0,US Dollar,AL
32,2006-09-01,0,US Dollar,AL
33,2006-10-01,9,US Dollar,AL
34,2006-11-01,0,US Dollar,AL
35,2006-12-01,0,US Dollar,AL
36,2007-01-01,0,US Dollar,AL
37,2007-02-01,0,US Dollar,AL
38,2007-03-01,0,US Dollar,AL
39,2007-04-01,0,US Dollar,AL
40,2007-05-01,0,US Dollar,AL
41,2007-06-01,0,US Dollar,AL
42,2007-07-01,0,US Dollar,AL
43,2007-08-01,0,US Dollar,AL
44,2007-09-01,0,US Dollar,AL
45,2007-10-01,0,US Dollar,AL
46,2007-11-01,0,US Dollar,AL
47,2007-12-01,0,US Dollar,AL
48,2008-01-01,0,US Dollar,AL
49,2008-02-01,0,US Dollar,AL
50,2008-03-01,0,US Dollar,AL
51,2008-04-01,4,US Dollar,AL
52,2008-05-01,0,US Dollar,AL
53,2008-06-01,3,US Dollar,AL
54,2008-07-01,0,US Dollar,AL
55,2008-08-01,0,US Dollar,AL
56,2008-09-01,0,US Dollar,AL
57,2008-10-01,0,US Dollar,AL
58,2008-11-01,2,US Dollar,AL
59,2008-12-01,5,US Dollar,AL
60,2009-01-01,0,US Dollar,AL
61,2009-02-01,2,US Dollar,AL
62,2009-03-01,0,US Dollar,AL
63,2009-04-01,0,US Dollar,AL
64,2009-05-01,0,US Dollar,AL
65,2009-06-01,9,US Dollar,AL
66,2009-07-01,0,US Dollar,AL
67,2009-08-01,2,US Dollar,AL
68,2009-09-01,0,US Dollar,AL
69,2009-10-01,0,US Dollar,AL
70,2009-11-01,0,US Dollar,AL
71,2009-12-01,2,US Dollar,AL
72,2010-01-01,0,US Dollar,AL
73,2010-02-01,8,US Dollar,AL
74,2010-03-01,0,US Dollar,AL
75,2010-04-01,0,US Dollar,AL
76,2010-05-01,0,US Dollar,AL
77,2010-06-01,0,US Dollar,AL
78,2010-07-01,0,US Dollar,AL
79,2010-08-01,0,US Dollar,AL
80,2010-09-01,2,US Dollar,AL
81,2010-10-01,0,US Dollar,AL
82,2010-11-01,0,US Dollar,AL
83,2010-12-01,0,US Dollar,AL
84,2011-01-01,0,US Dollar,AL
85,2011-02-01,0,US Dollar,AL
86,2011-03-01,0,US Dollar,AL
87,2011-04-01,0,US Dollar,AL
88,2011-05-01,0,US Dollar,AL
89,2011-06-01,0,US Dollar,AL
90,2011-07-01,1,US Dollar,AL
91,2011-08-01,0,US Dollar,AL
92,2011-09-01,0,US Dollar,AL
93,2011-10-01,0,US Dollar,AL
94,2011-11-01,0,US Dollar,AL
95,2011-12-01,0,US Dollar,AL
96,2012-01-01,0,US Dollar,AL
97,2012-02-01,0,US Dollar,AL
98,2012-03-01,0,US Dollar,AL
99,2012-04-01,0,US Dollar,AL
100,2012-05-01,0,US Dollar,AL
101,2012-06-01,0,US Dollar,AL
102,2012-07-01,0,US Dollar,AL
103,2012-08-01,0,US Dollar,AL
104,2012-09-01,0,US Dollar,AL
105,2012-10-01,0,US Dollar,AL
106,2012-11-01,0,US Dollar,AL
107,2012-12-01,0,US Dollar,AL
108,2013-01-01,0,US Dollar,AL
109,2013-02-01,0,US Dollar,AL
110,2013-03-01,0,US Dollar,AL
111,2013-04-01,0,US Dollar,AL
112,2013-05-01,0,US Dollar,AL
113,2013-06-01,0,US Dollar,AL
114,2013-07-01,0,US Dollar,AL
115,2013-08-01,0,US Dollar,AL
116,2013-09-01,0,US Dollar,AL
117,2013-10-01,0,US Dollar,AL
118,2013-11-01,0,US Dollar,AL
119,2013-12-01,0,US Dollar,AL
120,2014-01-01,0,US Dollar,AL
121,2014-02-01,0,US Dollar,AL
122,2014-03-01,0,US Dollar,AL
123,2014-04-01,0,US Dollar,AL
124,2014-05-01,0,US Dollar,AL
125,2014-06-01,0,US Dollar,AL
126,2014-07-01,0,US Dollar,AL
127,2014-08-01,0,US Dollar,AL
128,2014-09-01,0,US Dollar,AL
129,2014-10-01,0,US Dollar,AL
130,2014-11-01,0,US Dollar,AL
131,2014-12-01,0,US Dollar,AL
132,2015-01-01,0,US Dollar,AL
133,2015-02-01,0,US Dollar,AL
134,2015-03-01,0,US Dollar,AL
135,2015-04-01,0,US Dollar,AL
136,2015-05-01,0,US Dollar,AL
137,2015-06-01,0,US Dollar,AL
138,2015-07-01,0,US Dollar,AL
139,2015-08-01,0,US Dollar,AL
140,2015-09-01,0,US Dollar,AL
141,2015-10-01,0,US Dollar,AL
142,2015-11-01,0,US Dollar,AL
143,2015-12-01,0,US Dollar,AL
144,2016-01-01,0,US Dollar,AL
145,2016-02-01,0,US Dollar,AL
146,2016-03-01,0,US Dollar,AL
147,2016-04-01,0,US Dollar,AL
148,2016-05-01,0,US Dollar,AL
149,2016-06-01,0,US Dollar,AL
150,2016-07-01,0,US Dollar,AL
151,2016-08-01,0,US Dollar,AL
152,2016-09-01,0,US Dollar,AL
153,2016-10-01,0,US Dollar,AL
154,2016-11-01,0,US Dollar,AL
155,2016-12-01,0,US Dollar,AL
156,2017-01-01,0,US Dollar,AL
157,2017-02-01,0,US Dollar,AL
158,2017-03-01,0,US Dollar,AL
159,2017-04-01,0,US Dollar,AL
160,2017-05-01,0,US Dollar,AL
161,2017-06-01,0,US Dollar,AL
162,2017-07-01,0,US Dollar,AL
163,2017-08-01,0,US Dollar,AL
164,2017-09-01,0,US Dollar,AL
165,2017-10-01,0,US Dollar,AL
166,2017-11-01,0,US Dollar,AL
167,2017-12-01,0,US Dollar,AL
168,2018-01-01,0,US Dollar,AL
169,2018-02-01,0,US Dollar,AL
170,2018-03-01,0,US Dollar,AL
171,2018-04-01,0,US Dollar,AL
172,2018-05-01,0,US Dollar,AL
173,2018-06-01,0,US Dollar,AL
174,2018-07-01,0,US Dollar,AL
175,2018-08-01,0,US Dollar,AL
176,2018-09-01,0,US Dollar,AL
177,2018-10-01,0,US Dollar,AL
178,2018-11-01,0,US Dollar,AL
179,2018-12-01,0,US Dollar,AL
180,2019-01-01,0,US Dollar,AL
181,2019-02-01,0,US Dollar,AL
182,2019-03-01,0,US Dollar,AL
183,2019-04-01,0,US Dollar,AL
184,2019-05-01,0,US Dollar,AL
185,2019-06-01,0,US Dollar,AL
